,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
339,Crunchy-Taco-Cups-1094972,,5,12,,2400
340,Avocado-Crostini-1698051,,6,12,,1800
341,Slow-Cooker-Lemon-and-Garlic-Chicken-Wings-1685062,,4,4,,2700
342,Kung-Pao-Chicken-Meatballs-1690542,1680.0,13,20,600.0,2280
343,Matbucha-1047844,7200.0,10,8,1800.0,9000
344,Healthy-Greek-Layer-Dip-1712390,,14,4,,1500
345,Eggplant-Dip-1705424,,16,4,,2100
346,Baked-Zucchini-Parmesan-Crisps-1579334,,6,4,,2100
347,Rhubarb-Bruschetta-with-Goat-Cheese-1703165,,8,4,900.0,900
348,Creamy-Garlic-Hummus-1701168,,8,26,900.0,900
349,Turkish-Carrot-Yogurt-Dip-1627599,600.0,6,2,600.0,1200
350,Bell-Pepper-Bruschetta-Crostini-1641575,1500.0,11,4,900.0,2400
351,Cheesy-Jalapeno-Poppers-1008487,,5,4,,2400
352,Charred-Spring-Onion-and-Sesame-Chile-Butter-1682945,,7,2,,2100
353,Layered-Bean-Dip-1696196,,11,4,,1200
354,Cheesy-Artichoke-_-Mozzarella-Sliders-1565024,,7,12,,2100
355,Grilled-BBQ-Meatballs-1689321,3600.0,10,2,1800.0,5400
356,Mexican-Queso-Dip-1640416,,8,2,,1500
357,Cheese-straws-305687,,6,4,,2700
358,Zesty-Baked-Onion-Rings-1700908,720.0,10,8,,720
359,Roasted-Eggplant-Dip-with-Roasted-Red-Peppers-1695852,2700.0,7,4,300.0,3000
360,5-Ingredient-Salmon-Spread-with-Lemon_-Dill-and-Chives-1687030,,6,8,1200.0,1200
361,Crispy-Vegetable-Tempura-1692888,900.0,14,5,2400.0,3300
362,Creamy-Cheese-Dip-1695578,,6,4,,1500
363,Hummus-1480940,,8,4,900.0,900
364,Buffalo-Chicken-Wing-Dip-1101773,,6,4,,2700
365,Coconut-Cashew-Butter-1700477,,2,4,,900
366,Lazy-Day-Salsa-1195211,,7,4,,600
367,Skinny-Taco-Dip-1447336,,10,9,600.0,600
368,Vietnamese-style-caramel-chicken-wings-351701,1800.0,7,3,600.0,2400
369,Roasted-Beet-Hummus-1683959,,6,4,,3300
370,Caramelized-Onion-Dip-1233039,,4,8,,1200
371,Caesar-Deviled-Eggs-1690695,,5,4,,1500
372,Easy-Garden-Guacamole-1611776,,9,4,,900
373,Homemade-Restaurant-Style-Salsa-1642800,,10,6,900.0,900
374,Honey-Mustard-Cheese-Dip-1600575,,8,4,,3000
375,Herb-Butter-441457,,7,4,,3000
376,Avocado-Hummus-1704786,0.0,13,4,600.0,600
377,Broccoli-Cheddar-Quinoa-Bites-551180,,9,33,,2700
378,Crispy-Artichoke-Hearts-with-Dipping-Sauce-1706281,,12,4,,2400
379,Baked-Ravioli-Appetizers-1695846,1800.0,8,4,300.0,2100
380,Layered-Bean-Dip-1691028,,4,2,300.0,300
381,Skinny-shrimp-salsa-352299,,7,8,,2400
382,Knorr-spinach-dip-303539,,6,5,,7800
