,id,rating,recipeName,sourceDisplayName
76,Homemade-Baking-Powder-1712084,3,Homemade Baking Powder,The Mommypotamus
77,Strawberry-Crisp-1683691,4,Strawberry Crisp,The Brooklyn Cook
78,Homemade-Chocolate-Brownie-Cake-with-Vanilla-Mascarpone-Butter-Cream-1697913,4,Homemade Chocolate Brownie Cake with Vanilla Mascarpone Butter Cream,Peas and Peonies
79,Cinnamon-Sweet-Rice-with-Fresh-Fruit-1708180,4,Cinnamon Sweet Rice with Fresh Fruit,A Simple Pantry
80,Healthy-York-Peppermint-Patties-1698773,4,Healthy York Peppermint Patties,Chocolate Covered Katie
81,Almost-No-Bake-Drumstick-Cheesecake-1691154,4,Almost No Bake Drumstick Cheesecake,Melanie Makes
82,Frozen-Oreo-Dessert-1575965,4,Frozen Oreo Dessert,Creations by Kara
83,French-Silk-Pie-1692539,4,French Silk Pie,The Frugal Navy Wife
84,Chocolate-Cake-In-A-Microwave-Oven-For-3-Minutes-1701725,4,Chocolate Cake In A Microwave Oven For 3 Minutes,Cooking With Love
85,Simple-Prep_-Gluten-Free_-_-Honey-Sweetened_-1704713,4,"Simple Prep, Gluten Free, & Honey Sweetened!",Raising Generation Nourished
86,Sweet-Potato-Pie-with-Truvia-Natural-Sweetener-746834,4,Sweet Potato Pie with Truvía® Natural Sweetener,
87,Cinnamon-Ice-Cream-1688630,4,Cinnamon Ice Cream,Veggie Souls
88,Strawberry-Cheesecake-Lush-Dessert-1697090,4,Strawberry Cheesecake Lush Dessert,The Domestic Rebel
89,Perfect-Pie-Crust-1679715,4,Perfect Pie Crust,Tastes Better from Scratch
90,American-Berry-No-Bake-Cheesecake-1711662,3,American Berry No-Bake Cheesecake,Kraft
91,Twix-Cheesecake-Pie-1018726,4,Twix Cheesecake Pie,The Kitchen is My Playground
92,Coconut-Granita-1682240,4,Coconut Granita,Dessert for Two
93,No-Churn-Coffee-Chocolate-Chunk-Ice-Cream-1712688,4,No Churn Coffee Chocolate Chunk Ice Cream,Honey And Birch
94,Creamy-Kahlua-Trifle-1706313,4,Creamy Kahlúa Trifle,Hungry Couple
95,Strawberry-Cupcakes-with-Milk-Chocolate-Hazelnut-Frosting-1708165,4,Strawberry Cupcakes with Milk Chocolate Hazelnut Frosting,The Chef Next Door Michigan
96,Paleo-Hazelnut-Muffins-_grain-free_-gluten-free_-dairy-free_-1710865,4,"Paleo Hazelnut Muffins (grain-free, gluten-free, dairy-free)",Texanerin
97,Homemade-Hostess-Twinkies-1708696,4,Homemade Hostess Twinkies,Secret Copycat Restaurant
98,_lemon-Macaroon_-1694753,4,#lemon Macaroon.,Good food. Best Recipes
